CustomerID,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,Designation,MonthlyIncome,ProdTaken
202797,38.0,Self Enquiry,1,13.0,Small Business,Male,3,3.0,Deluxe,5.0,Married,6.0,1,3,1,Manager,24652.0,0
200918,51.0,Company Invited,3,15.0,Salaried,Male,2,3.0,King,4.0,Married,5.0,1,4,1,VP,34847.0,0
201646,33.0,Self Enquiry,1,8.0,Salaried,Male,2,3.0,Basic,3.0,Single,1.0,0,3,1,Executive,17500.0,0
200364,,Self Enquiry,1,16.0,Small Business,Female,3,3.0,Basic,5.0,Divorced,7.0,0,2,1,Executive,18452.0,0
203287,27.0,Self Enquiry,1,10.0,Small Business,Male,3,2.0,Basic,3.0,Divorced,3.0,0,5,1,Executive,23098.0,0
202125,33.0,Self Enquiry,2,9.0,Salaried,Male,2,3.0,Basic,4.0,Married,4.0,1,5,0,Executive,17277.0,0
204123,47.0,Self Enquiry,1,7.0,Small Business,Male,4,4.0,Standard,5.0,Married,2.0,0,1,0,Senior Manager,28074.0,0
200525,24.0,Self Enquiry,3,,Salaried,Female,3,3.0,Deluxe,3.0,Single,1.0,0,2,1,Manager,19577.0,1
200055,33.0,Company Invited,1,6.0,Salaried,Fe Male,3,3.0,Standard,3.0,Unmarried,2.0,1,2,1,Senior Manager,28458.0,0
200638,25.0,Self Enquiry,3,,Small Business,Male,2,4.0,Deluxe,5.0,Divorced,2.0,0,3,1,Manager,,0
200302,28.0,Self Enquiry,1,22.0,Small Business,Male,3,2.0,Deluxe,5.0,Single,1.0,0,5,0,Manager,20661.0,0
202766,33.0,Self Enquiry,1,9.0,Small Business,Fe Male,4,3.0,Deluxe,3.0,Unmarried,2.0,0,3,1,Manager,23733.0,0
201276,,Self Enquiry,3,15.0,Small Business,Male,2,4.0,Deluxe,4.0,Married,2.0,0,4,0,Manager,,0
202055,23.0,Self Enquiry,1,12.0,Salaried,Male,3,1.0,Basic,5.0,Married,2.0,1,3,0,Executive,16601.0,1
203644,45.0,Self Enquiry,2,7.0,Salaried,Female,3,4.0,Basic,3.0,Married,6.0,1,3,1,Executive,21873.0,0
204143,30.0,Self Enquiry,1,25.0,Small Business,Male,3,5.0,Basic,3.0,Single,3.0,1,3,0,Executive,21067.0,1
202878,32.0,Self Enquiry,1,16.0,Salaried,Male,3,4.0,Standard,4.0,Married,3.0,0,3,1,Senior Manager,29326.0,0
204202,27.0,Self Enquiry,1,23.0,Small Business,Male,3,4.0,Basic,4.0,Married,4.0,1,1,1,Executive,21051.0,1
202286,39.0,Company Invited,1,15.0,Salaried,Male,3,3.0,Deluxe,4.0,Unmarried,1.0,0,1,1,Manager,21782.0,0
202261,35.0,Self Enquiry,3,10.0,Large Business,Male,2,3.0,Standard,5.0,Unmarried,1.0,1,4,1,Senior Manager,24582.0,1
202296,38.0,Self Enquiry,2,6.0,Salaried,Male,2,1.0,Basic,3.0,Married,2.0,0,4,1,Executive,17844.0,0
201753,55.0,Self Enquiry,1,26.0,Large Business,Male,2,3.0,Deluxe,3.0,Married,4.0,1,1,0,Manager,20415.0,0
201968,22.0,Self Enquiry,1,12.0,Small Business,Male,3,3.0,Basic,3.0,Married,1.0,0,1,1,Executive,17773.0,0
204257,30.0,Self Enquiry,3,17.0,Small Business,Female,3,5.0,Deluxe,4.0,Married,3.0,1,5,1,Manager,26946.0,0
203117,34.0,Self Enquiry,1,7.0,Salaried,Male,4,5.0,Basic,5.0,Unmarried,5.0,1,4,0,Executive,21477.0,0
202393,34.0,Self Enquiry,3,,Small Business,Male,2,3.0,Standard,3.0,Married,5.0,0,3,1,Senior Manager,19490.0,1
200523,50.0,Self Enquiry,1,34.0,Small Business,Male,3,2.0,Basic,3.0,Divorced,2.0,1,2,1,Executive,18221.0,0
203900,36.0,Company Invited,1,25.0,Salaried,Male,4,4.0,Deluxe,3.0,Married,3.0,1,3,1,Manager,24367.0,0
203122,49.0,Self Enquiry,1,27.0,Small Business,Male,3,4.0,Basic,3.0,Divorced,6.0,0,2,0,Executive,20937.0,0
204156,42.0,Self Enquiry,1,26.0,Salaried,Male,3,4.0,Deluxe,5.0,Married,4.0,0,1,0,Manager,21750.0,0
201969,33.0,Self Enquiry,3,14.0,Small Business,Male,2,3.0,Deluxe,3.0,Married,1.0,0,1,0,Manager,22104.0,0
200671,34.0,Self Enquiry,1,16.0,Salaried,Male,2,3.0,Basic,4.0,Married,2.0,0,2,1,Executive,17008.0,0
204188,22.0,Self Enquiry,1,10.0,Small Business,Male,4,5.0,Basic,3.0,Unmarried,3.0,0,5,1,Executive,21908.0,0
200666,,Self Enquiry,1,9.0,Salaried,Female,2,3.0,Deluxe,3.0,Divorced,1.0,1,5,1,Manager,,1
204245,28.0,Company Invited,3,7.0,Small Business,Male,4,4.0,Deluxe,4.0,Married,2.0,1,1,0,Manager,25027.0,0
201887,40.0,Self Enquiry,3,8.0,Salaried,Female,3,3.0,King,3.0,Married,1.0,0,3,1,VP,33041.0,0
203266,35.0,Company Invited,1,9.0,Salaried,Male,4,4.0,Deluxe,3.0,Unmarried,4.0,0,4,1,Manager,22711.0,0
200280,53.0,Self Enquiry,1,9.0,Small Business,Male,2,3.0,Super Deluxe,3.0,Divorced,4.0,1,5,0,AVP,32584.0,0
201719,45.0,Company Invited,1,13.0,Salaried,Male,3,1.0,Deluxe,3.0,Married,5.0,0,1,1,Manager,21434.0,0
202947,35.0,Self Enquiry,1,7.0,Salaried,Male,3,4.0,Basic,3.0,Divorced,3.0,0,3,1,Executive,21369.0,0
200899,49.0,Self Enquiry,1,10.0,Small Business,Male,2,4.0,King,3.0,Divorced,3.0,0,3,0,VP,33711.0,0
204743,34.0,Self Enquiry,3,16.0,Small Business,Fe Male,4,4.0,Deluxe,5.0,Unmarried,2.0,1,3,0,Manager,26902.0,1
200760,53.0,Company Invited,3,8.0,Small Business,Female,2,4.0,Standard,4.0,Divorced,3.0,0,2,0,Senior Manager,22525.0,0
201906,,Self Enquiry,1,16.0,Small Business,Male,2,5.0,Basic,3.0,Married,1.0,0,5,0,Executive,18408.0,1
204042,23.0,Self Enquiry,1,9.0,Large Business,Male,4,4.0,Basic,3.0,Married,2.0,0,5,1,Executive,21201.0,0
203823,28.0,Company Invited,2,29.0,Salaried,Female,3,5.0,Basic,4.0,Married,3.0,0,1,1,Executive,21541.0,1
204138,32.0,Company Invited,1,7.0,Small Business,Male,3,6.0,Deluxe,3.0,Married,2.0,0,3,0,Manager,23023.0,0
203818,59.0,Self Enquiry,3,28.0,Salaried,Female,4,4.0,Super Deluxe,3.0,Married,,1,5,1,AVP,36553.0,0
202593,20.0,Self Enquiry,1,10.0,Small Business,Female,4,4.0,Basic,4.0,Single,3.0,0,3,1,Executive,20161.0,0
204164,38.0,Company Invited,1,17.0,Small Business,Male,4,4.0,Standard,3.0,Married,8.0,0,3,0,Senior Manager,28726.0,1
203031,53.0,Self Enquiry,1,18.0,Salaried,Female,3,4.0,Deluxe,3.0,Divorced,2.0,0,2,1,Manager,21827.0,0
203579,47.0,Self Enquiry,3,7.0,Salaried,Male,3,2.0,Super Deluxe,5.0,Single,,0,4,1,AVP,36245.0,0
202832,43.0,Self Enquiry,1,7.0,Salaried,Female,4,4.0,Basic,5.0,Married,5.0,0,3,1,Executive,21254.0,0
203472,42.0,Self Enquiry,1,12.0,Small Business,Male,3,2.0,Basic,3.0,Divorced,4.0,1,1,1,Executive,20805.0,0
200137,39.0,Self Enquiry,3,10.0,Salaried,Female,2,4.0,Deluxe,3.0,Divorced,5.0,0,5,1,Manager,20902.0,0
202180,33.0,Company Invited,3,23.0,Salaried,Male,2,3.0,Super Deluxe,3.0,Single,2.0,0,3,1,AVP,32444.0,0
202128,44.0,Self Enquiry,1,15.0,Salaried,Male,3,3.0,Basic,5.0,Married,2.0,1,3,1,Executive,17559.0,0
203177,27.0,Self Enquiry,1,9.0,Small Business,Male,3,2.0,Deluxe,3.0,Divorced,3.0,0,3,1,Manager,24150.0,0
204272,37.0,Company Invited,3,7.0,Small Business,Fe Male,3,4.0,Deluxe,3.0,Unmarried,6.0,0,1,1,Manager,25331.0,0
204261,48.0,Company Invited,3,11.0,Small Business,Male,4,4.0,Deluxe,3.0,Unmarried,5.0,0,4,0,Manager,21654.0,0
201331,48.0,Self Enquiry,1,16.0,Salaried,Male,3,4.0,King,4.0,Married,5.0,0,3,1,VP,34665.0,0
202017,42.0,Company Invited,1,25.0,Small Business,Male,2,1.0,Basic,3.0,Married,7.0,1,3,0,Executive,17759.0,1
202482,37.0,Self Enquiry,1,12.0,Salaried,Female,3,5.0,Basic,5.0,Divorced,2.0,1,2,1,Executive,98678.0,0
201358,31.0,Self Enquiry,3,16.0,Small Business,Female,2,3.0,Deluxe,3.0,Married,3.0,1,1,0,Manager,21583.0,0
201329,29.0,Self Enquiry,2,12.0,Small Business,Male,2,4.0,Basic,4.0,Married,2.0,0,3,1,Executive,17804.0,0
202150,36.0,Self Enquiry,1,,Salaried,Male,3,3.0,Basic,3.0,Single,3.0,0,3,1,Executive,19678.0,0
202122,37.0,Company Invited,3,25.0,Small Business,Male,2,3.0,Standard,4.0,Unmarried,2.0,1,5,0,Senior Manager,22642.0,0
203981,46.0,Self Enquiry,1,14.0,Salaried,Male,3,4.0,Standard,5.0,Married,4.0,0,3,0,Senior Manager,28402.0,0
201252,34.0,Self Enquiry,1,8.0,Small Business,Male,3,1.0,Basic,3.0,Married,1.0,1,1,0,Executive,17932.0,0
203278,35.0,Self Enquiry,3,16.0,Salaried,Female,4,4.0,Deluxe,3.0,Divorced,3.0,0,2,1,Manager,24392.0,0
203374,52.0,Company Invited,1,13.0,Small Business,Female,3,5.0,Basic,3.0,Unmarried,2.0,0,5,1,Executive,21516.0,0
202814,22.0,Self Enquiry,3,19.0,Salaried,Female,3,3.0,Basic,4.0,Unmarried,3.0,0,5,0,Executive,21394.0,1
201848,34.0,Company Invited,3,25.0,Small Business,Male,3,1.0,Deluxe,3.0,Single,1.0,1,1,0,Manager,20304.0,1
203037,37.0,Self Enquiry,1,7.0,Salaried,Female,3,4.0,Deluxe,4.0,Divorced,2.0,0,5,0,Manager,23906.0,0
200388,42.0,Self Enquiry,1,6.0,Salaried,Female,3,3.0,Basic,5.0,Married,4.0,0,3,1,Executive,17576.0,0
200235,43.0,Self Enquiry,3,22.0,Small Business,Female,3,3.0,Super Deluxe,3.0,Divorced,6.0,1,3,0,AVP,31064.0,0
201077,29.0,Self Enquiry,1,6.0,Large Business,Male,3,4.0,Basic,5.0,Single,7.0,0,3,0,Executive,17362.0,1
201984,,Company Invited,1,9.0,Salaried,Male,3,3.0,Basic,5.0,Single,2.0,1,5,1,Executive,18348.0,1
203962,47.0,Company Invited,3,12.0,Small Business,Male,4,4.0,Deluxe,3.0,Unmarried,6.0,1,5,1,Manager,24450.0,0
200770,46.0,Self Enquiry,1,6.0,Small Business,Male,2,3.0,King,3.0,Married,1.0,0,5,1,VP,34627.0,0
202165,37.0,Self Enquiry,3,6.0,Salaried,Male,2,4.0,Standard,3.0,Married,6.0,0,1,1,Senior Manager,25609.0,1
200673,33.0,Self Enquiry,1,6.0,Salaried,Male,3,4.0,Basic,5.0,Single,4.0,1,4,0,Executive,17799.0,0
200249,45.0,Company Invited,1,13.0,Salaried,Male,3,2.0,Deluxe,3.0,Divorced,5.0,0,2,0,Manager,21434.0,0
201574,37.0,Company Invited,1,8.0,Salaried,Male,3,4.0,Deluxe,3.0,Married,6.0,0,1,1,Manager,20163.0,0
203419,56.0,Self Enquiry,3,20.0,Small Business,Male,3,2.0,Super Deluxe,3.0,Single,8.0,1,3,1,AVP,32373.0,1
202081,35.0,Self Enquiry,1,13.0,Salaried,Male,2,3.0,Standard,3.0,Unmarried,4.0,0,3,0,Senior Manager,25221.0,0
201823,37.0,Self Enquiry,1,12.0,Small Business,Male,2,1.0,Deluxe,5.0,Married,5.0,1,3,1,Manager,20974.0,0
200716,41.0,Company Invited,1,15.0,Small Business,Male,3,3.0,King,3.0,Married,3.0,0,4,1,VP,34419.0,0
204567,51.0,Company Invited,1,9.0,Salaried,Male,4,4.0,Super Deluxe,5.0,Married,,0,5,1,AVP,36602.0,0
202048,38.0,Company Invited,1,8.0,Salaried,Female,3,1.0,Deluxe,5.0,Single,7.0,1,1,0,Manager,20980.0,0
204178,29.0,Self Enquiry,1,9.0,Salaried,Male,4,4.0,Basic,3.0,Unmarried,4.0,0,4,0,Executive,22163.0,1
202724,54.0,Self Enquiry,1,10.0,Small Business,Male,3,4.0,Super Deluxe,3.0,Divorced,,1,5,0,AVP,36262.0,0
204425,37.0,Self Enquiry,1,16.0,Small Business,Male,3,5.0,Deluxe,4.0,Married,4.0,1,4,0,Manager,27525.0,0
201460,,Self Enquiry,1,34.0,Small Business,Female,3,4.0,Basic,5.0,Single,2.0,0,1,0,Executive,,0
201668,38.0,Self Enquiry,1,8.0,Salaried,Male,2,3.0,Deluxe,3.0,Married,1.0,0,1,1,Manager,21553.0,0
202756,32.0,Self Enquiry,1,9.0,Salaried,Male,3,4.0,Basic,3.0,Married,2.0,1,4,1,Executive,21373.0,0
202000,27.0,Self Enquiry,1,6.0,Salaried,Female,3,3.0,Standard,5.0,Married,2.0,0,4,0,Senior Manager,22412.0,0
200404,28.0,Self Enquiry,1,,Small Business,Male,3,3.0,Deluxe,5.0,Married,2.0,0,2,0,Manager,19558.0,0
200384,36.0,Self Enquiry,3,8.0,Small Business,Male,3,4.0,Standard,3.0,Divorced,2.0,0,2,1,Senior Manager,22596.0,0
204396,32.0,Self Enquiry,3,20.0,Small Business,Male,3,4.0,Deluxe,5.0,Married,4.0,0,1,0,Manager,22911.0,1
202152,32.0,Company Invited,1,6.0,Salaried,Female,3,4.0,Basic,4.0,Married,7.0,0,3,0,Executive,17332.0,0
201633,57.0,Self Enquiry,1,30.0,Salaried,Male,2,1.0,Standard,3.0,Married,4.0,1,4,1,Senior Manager,24439.0,0
204781,51.0,Company Invited,1,9.0,Small Business,Female,2,4.0,Super Deluxe,5.0,Married,,0,3,0,AVP,36534.0,0
203925,30.0,Self Enquiry,1,22.0,Salaried,Female,3,5.0,Deluxe,3.0,Unmarried,2.0,1,1,1,Manager,22871.0,0
204158,46.0,Self Enquiry,1,7.0,Salaried,Male,4,2.0,King,3.0,Married,,0,4,1,VP,37880.0,0
200223,38.0,Self Enquiry,3,9.0,Salaried,Male,3,3.0,Standard,3.0,Married,1.0,0,2,1,Senior Manager,25609.0,0
202193,46.0,Self Enquiry,1,13.0,Small Business,Male,3,3.0,Standard,3.0,Married,7.0,0,1,1,Senior Manager,25845.0,0
203136,33.0,Self Enquiry,1,10.0,Small Business,Female,4,4.0,Deluxe,5.0,Divorced,3.0,0,2,1,Manager,25403.0,0
201824,30.0,Company Invited,3,,Large Business,Female,2,3.0,Deluxe,3.0,Married,1.0,1,3,1,Manager,19736.0,0
204501,53.0,Self Enquiry,1,18.0,Salaried,Female,3,4.0,Deluxe,3.0,Married,2.0,0,1,1,Manager,21827.0,0
200797,26.0,Self Enquiry,1,27.0,Small Business,Male,2,3.0,Basic,3.0,Married,2.0,0,5,1,Executive,17377.0,1
202871,61.0,Company Invited,3,35.0,Small Business,Female,4,5.0,Standard,5.0,Divorced,6.0,0,2,1,Senior Manager,28944.0,0
200009,36.0,Self Enquiry,1,33.0,Small Business,Male,3,3.0,Deluxe,3.0,Divorced,7.0,0,3,1,Manager,20237.0,0
201944,24.0,Self Enquiry,1,29.0,Small Business,Male,2,1.0,Basic,3.0,Married,2.0,1,4,0,Executive,17725.0,0
201838,40.0,Self Enquiry,3,28.0,Small Business,Male,3,4.0,Deluxe,3.0,Married,3.0,1,3,1,Manager,21380.0,1
200255,25.0,Self Enquiry,1,,Salaried,Female,3,3.0,Deluxe,3.0,Divorced,1.0,0,3,1,Manager,19898.0,0
204412,23.0,Self Enquiry,1,13.0,Small Business,Male,4,4.0,Basic,3.0,Married,2.0,0,1,1,Executive,21451.0,0
201581,34.0,Company Invited,1,13.0,Salaried,Male,3,5.0,Deluxe,3.0,Single,2.0,1,5,1,Manager,21074.0,1
202956,28.0,Self Enquiry,1,10.0,Small Business,Male,3,5.0,Basic,3.0,Single,2.0,0,2,0,Executive,20723.0,0
200924,,Self Enquiry,1,12.0,Salaried,Male,3,3.0,Basic,3.0,Divorced,1.0,1,3,1,Executive,18506.0,0
204333,31.0,Company Invited,1,10.0,Salaried,Male,3,4.0,Basic,3.0,Married,6.0,0,3,1,Executive,20775.0,0
202508,37.0,Self Enquiry,1,15.0,Large Business,Female,3,4.0,Standard,3.0,Married,3.0,0,4,1,Senior Manager,28774.0,0
203775,49.0,Self Enquiry,1,17.0,Salaried,Male,4,5.0,King,,Married,6.0,0,3,1,VP,38343.0,0
204136,38.0,Company Invited,1,18.0,Salaried,Male,3,4.0,Standard,3.0,Married,3.0,1,3,1,Senior Manager,30863.0,0
202779,41.0,Self Enquiry,3,7.0,Small Business,Male,3,6.0,Deluxe,3.0,Divorced,4.0,1,3,1,Manager,26135.0,0
200539,,Self Enquiry,3,14.0,Small Business,Male,2,3.0,Basic,4.0,Divorced,1.0,0,2,1,Executive,,0
202745,19.0,Self Enquiry,3,,Small Business,Female,4,5.0,Basic,3.0,Single,3.0,0,2,1,Executive,19878.0,0
204402,43.0,Self Enquiry,1,9.0,Salaried,Female,3,4.0,Deluxe,3.0,Married,3.0,0,1,0,Manager,22767.0,0
204473,39.0,Self Enquiry,1,9.0,Small Business,Male,4,4.0,Basic,3.0,Married,8.0,1,4,0,Executive,21735.0,0
201145,36.0,Self Enquiry,1,,Salaried,Female,3,3.0,Deluxe,3.0,Married,1.0,1,1,0,Manager,19663.0,0
200667,41.0,Self Enquiry,1,8.0,Salaried,Female,2,5.0,Basic,3.0,Married,5.0,1,3,0,Executive,17778.0,1
203019,55.0,Self Enquiry,1,26.0,Small Business,Female,4,4.0,Deluxe,5.0,Married,2.0,1,3,0,Manager,24163.0,0
200357,21.0,Company Invited,3,6.0,Large Business,Female,2,4.0,Basic,4.0,Single,2.0,1,5,1,Executive,17174.0,1
202831,41.0,Self Enquiry,3,9.0,Small Business,Female,3,4.0,Deluxe,4.0,Married,2.0,0,2,0,Manager,24393.0,0
202783,28.0,Self Enquiry,3,15.0,Small Business,Female,3,4.0,Deluxe,4.0,Divorced,3.0,0,2,0,Manager,24892.0,0
201353,34.0,Company Invited,1,22.0,Large Business,Male,2,5.0,Basic,5.0,Married,2.0,1,3,1,Executive,17307.0,1
200470,24.0,Company Invited,3,30.0,Small Business,Male,2,3.0,Basic,3.0,Divorced,1.0,0,4,0,Executive,17400.0,0
202703,32.0,Company Invited,1,36.0,Small Business,Male,4,5.0,Basic,4.0,Unmarried,2.0,0,3,1,Executive,22157.0,1
203330,31.0,Self Enquiry,1,7.0,Small Business,Male,4,4.0,Basic,4.0,Divorced,2.0,1,4,1,Executive,22257.0,0
203637,39.0,Company Invited,1,9.0,Small Business,Female,3,5.0,Basic,4.0,Single,3.0,0,1,1,Executive,21118.0,0
201396,53.0,Self Enquiry,3,30.0,Salaried,Male,3,3.0,Standard,5.0,Unmarried,7.0,1,3,1,Senior Manager,25448.0,1
203584,45.0,Self Enquiry,1,14.0,Small Business,Female,3,4.0,King,3.0,Married,,1,4,1,VP,37727.0,0
204390,25.0,Self Enquiry,1,24.0,Salaried,Male,4,5.0,Basic,4.0,Married,3.0,0,3,1,Executive,20805.0,0
203376,30.0,Self Enquiry,1,14.0,Large Business,Female,3,4.0,Basic,3.0,Married,5.0,1,4,1,Executive,22017.0,1
201256,38.0,Company Invited,1,8.0,Small Business,Female,3,4.0,Basic,4.0,Married,5.0,0,3,0,Executive,17468.0,0
203512,29.0,Company Invited,1,9.0,Small Business,Male,3,5.0,Basic,5.0,Single,2.0,0,4,0,Executive,21239.0,1
201250,29.0,Company Invited,1,6.0,Salaried,Male,3,1.0,Deluxe,3.0,Unmarried,1.0,1,3,0,Manager,21294.0,0
204701,56.0,Company Invited,1,9.0,Salaried,Male,4,4.0,Standard,4.0,Married,5.0,0,1,0,Senior Manager,29654.0,0
204298,37.0,Self Enquiry,3,9.0,Small Business,Male,4,5.0,Standard,3.0,Married,3.0,0,1,1,Senior Manager,26274.0,0
203284,36.0,Self Enquiry,1,7.0,Small Business,Male,3,5.0,Basic,3.0,Divorced,8.0,0,2,1,Executive,20936.0,0
202933,44.0,Self Enquiry,1,13.0,Salaried,Male,3,5.0,Super Deluxe,3.0,Married,6.0,1,3,1,AVP,35305.0,0
204175,39.0,Company Invited,3,9.0,Salaried,Male,3,5.0,Deluxe,3.0,Married,5.0,0,5,1,Manager,23927.0,0
201852,26.0,Company Invited,1,9.0,Large Business,Male,3,3.0,Basic,5.0,Single,1.0,0,3,0,Executive,18102.0,1
204761,35.0,Company Invited,1,8.0,Small Business,Male,4,5.0,Deluxe,5.0,Unmarried,2.0,0,1,0,Manager,24021.0,0
202105,35.0,Self Enquiry,1,15.0,Salaried,Female,3,4.0,Standard,3.0,Married,2.0,1,4,1,Senior Manager,25685.0,0
200133,41.0,Self Enquiry,3,15.0,Salaried,Male,3,3.0,Standard,3.0,Married,4.0,1,2,0,Senior Manager,23189.0,0
200928,44.0,Self Enquiry,1,21.0,Small Business,Female,3,3.0,Standard,3.0,Divorced,2.0,0,3,0,Senior Manager,22978.0,1
200823,29.0,Company Invited,1,16.0,Salaried,Female,3,3.0,Basic,4.0,Married,1.0,0,5,1,Executive,18291.0,0
204445,33.0,Self Enquiry,1,10.0,Salaried,Female,3,4.0,Standard,3.0,Single,5.0,0,1,1,Senior Manager,29837.0,0
201531,38.0,Company Invited,1,35.0,Salaried,Female,2,3.0,Deluxe,3.0,Single,2.0,0,3,1,Manager,17406.0,0
201214,44.0,Self Enquiry,1,8.0,Salaried,Female,3,1.0,Standard,3.0,Married,2.0,1,4,1,Senior Manager,22879.0,0
200504,45.0,Company Invited,3,,Salaried,Female,3,3.0,Deluxe,5.0,Divorced,3.0,0,2,0,Manager,,1
204285,30.0,Self Enquiry,1,30.0,Salaried,Male,3,4.0,Basic,3.0,Single,2.0,0,3,0,Executive,20879.0,0
201996,39.0,Self Enquiry,1,,Large Business,Female,3,4.0,Deluxe,3.0,Single,2.0,0,1,1,Manager,19553.0,0
203072,38.0,Self Enquiry,3,23.0,Small Business,Male,4,5.0,Deluxe,3.0,Married,6.0,0,5,1,Manager,25012.0,0
201958,,Self Enquiry,1,8.0,Salaried,Female,2,3.0,Deluxe,3.0,Married,2.0,0,1,0,Manager,,0
201384,34.0,Self Enquiry,3,6.0,Small Business,Male,2,3.0,Standard,3.0,Unmarried,2.0,0,5,1,Senior Manager,24888.0,0
200894,54.0,Self Enquiry,1,9.0,Salaried,Male,2,3.0,Super Deluxe,3.0,Divorced,4.0,0,5,1,AVP,32779.0,0
200455,33.0,Self Enquiry,1,6.0,Small Business,Female,3,2.0,Super Deluxe,3.0,Married,5.0,0,2,0,AVP,31184.0,0
204535,37.0,Self Enquiry,3,7.0,Salaried,Male,3,4.0,Deluxe,3.0,Married,3.0,1,3,1,Manager,24879.0,0
203709,34.0,Company Invited,1,11.0,Large Business,Male,3,4.0,Deluxe,4.0,Married,7.0,0,1,0,Manager,21733.0,0
204518,43.0,Self Enquiry,1,36.0,Salaried,Male,4,4.0,Deluxe,4.0,Married,3.0,0,3,1,Manager,23112.0,0
204268,31.0,Company Invited,3,32.0,Large Business,Female,3,4.0,Deluxe,3.0,Married,2.0,1,3,1,Manager,23414.0,0
203522,45.0,Self Enquiry,1,35.0,Salaried,Male,3,4.0,Super Deluxe,5.0,Divorced,5.0,0,1,1,AVP,35006.0,0
204134,37.0,Self Enquiry,1,12.0,Salaried,Male,4,4.0,Deluxe,4.0,Unmarried,2.0,0,1,1,Manager,24592.0,0
203602,38.0,Self Enquiry,1,26.0,Salaried,Male,3,4.0,Deluxe,3.0,Married,5.0,0,1,0,Manager,24446.0,0
200713,45.0,Self Enquiry,1,6.0,Small Business,Female,3,3.0,Basic,3.0,Married,4.0,0,5,0,Executive,17270.0,0
204186,29.0,Self Enquiry,1,16.0,Small Business,Male,4,4.0,Basic,3.0,Married,3.0,0,1,1,Executive,20748.0,0
202214,37.0,Self Enquiry,1,,Small Business,Female,3,5.0,Deluxe,4.0,Married,6.0,0,4,1,Manager,19777.0,1
202923,25.0,Company Invited,1,14.0,Salaried,Female,3,4.0,Basic,3.0,Divorced,3.0,1,4,0,Executive,21564.0,1
201810,37.0,Self Enquiry,1,11.0,Small Business,Male,3,3.0,Deluxe,3.0,Married,1.0,0,3,1,Manager,21347.0,0
203486,45.0,Company Invited,1,12.0,Salaried,Male,3,5.0,Basic,3.0,Unmarried,5.0,0,1,0,Executive,21840.0,0
203141,30.0,Company Invited,3,27.0,Large Business,Female,3,4.0,Basic,3.0,Divorced,3.0,0,3,0,Executive,20835.0,0
201827,21.0,Company Invited,3,6.0,Large Business,Female,3,4.0,Basic,4.0,Single,2.0,1,5,1,Executive,17174.0,1
201155,39.0,Self Enquiry,1,9.0,Small Business,Male,3,4.0,Deluxe,3.0,Married,1.0,0,4,0,Manager,18069.0,0
201324,29.0,Self Enquiry,1,35.0,Salaried,Male,3,5.0,Deluxe,3.0,Married,1.0,0,5,1,Manager,21384.0,0
204312,38.0,Company Invited,1,32.0,Small Business,Female,4,4.0,Deluxe,3.0,Married,5.0,1,3,1,Manager,23127.0,0
200510,54.0,Self Enquiry,2,25.0,Small Business,Male,2,3.0,Standard,4.0,Divorced,3.0,0,3,1,Senior Manager,25725.0,0
201680,32.0,Self Enquiry,3,10.0,Small Business,Male,2,5.0,Standard,3.0,Married,2.0,0,1,1,Senior Manager,25400.0,1
200499,33.0,Self Enquiry,3,14.0,Small Business,Male,2,3.0,Deluxe,3.0,Married,1.0,0,2,1,Manager,22104.0,0
204438,35.0,Self Enquiry,1,16.0,Small Business,Fe Male,3,5.0,Standard,4.0,Unmarried,3.0,0,1,1,Senior Manager,27299.0,0
201856,37.0,Self Enquiry,1,20.0,Salaried,Female,3,3.0,Basic,5.0,Married,2.0,0,4,1,Executive,18034.0,0
201388,32.0,Company Invited,1,21.0,Small Business,Female,2,3.0,Deluxe,3.0,Married,6.0,0,3,0,Manager,21667.0,0
203719,52.0,Self Enquiry,1,10.0,Large Business,Female,3,4.0,Standard,3.0,Married,4.0,0,4,1,Senior Manager,31794.0,0
202386,46.0,Self Enquiry,1,28.0,Small Business,Male,3,3.0,Deluxe,3.0,Married,2.0,1,5,1,Manager,33789.0,1
203236,34.0,Company Invited,1,36.0,Small Business,Female,3,5.0,Deluxe,3.0,Unmarried,3.0,0,5,1,Manager,23186.0,1
201540,59.0,Company Invited,3,6.0,Salaried,Female,2,4.0,Deluxe,3.0,Single,1.0,0,5,1,Manager,20473.0,0
201217,24.0,,1,,Small Business,Male,3,1.0,Basic,3.0,Married,2.0,0,1,0,Executive,,0
202681,53.0,Company Invited,3,9.0,Salaried,Male,4,5.0,King,3.0,Single,,1,2,1,VP,37746.0,0
202993,35.0,Self Enquiry,1,15.0,Small Business,Fe Male,4,4.0,Deluxe,3.0,Unmarried,5.0,0,4,1,Manager,24820.0,0
201191,31.0,Self Enquiry,3,11.0,Salaried,Female,3,3.0,Deluxe,3.0,Married,2.0,0,1,0,Manager,20476.0,0
201542,31.0,Self Enquiry,1,6.0,Small Business,Male,2,3.0,Basic,4.0,Single,2.0,0,3,1,Executive,17501.0,0
203301,45.0,Self Enquiry,1,17.0,Salaried,Male,4,4.0,Basic,3.0,Unmarried,3.0,1,3,1,Executive,21614.0,1
